ID,Text,Translate
eMAP_NAME_T_Mount_L(0),Stonegard,
eMAP_NAME_T_Mount_M(0),Everhold,
eMAP_NAME_T_Mount_S(0),Cobbleston,
eMAP_NAME_F_Mount_1(2),Mountain Pass,
eMAP_NAME_F_Mount_1(3),North Cobbleston Gap,
eMAP_NAME_F_Mount_1(4),South Cobbleston Gap,
eMAP_NAME_F_Mount_2(2),Spectrewood Path,
eMAP_NAME_F_Mount_2(3),North Stonegard Pass,
eMAP_NAME_F_Mount_2(4),West Stonegard Pass,
eMAP_NAME_F_Mount_3(2),West Everhold Pass,
eMAP_NAME_F_Mount_3(4),Ruins of Hornburg,
eMAP_NAME_D_Mount_1(2),Brigands' Den,
eMAP_NAME_D_Mount_1(3),Untouched Sanctum,
eMAP_NAME_D_Mount_2(2),The Spectrewood,
eMAP_NAME_D_Mount_2(3),Yvon's Birthplace,
eMAP_NAME_D_Mount_2(4),Tomb of Kings,
eMAP_NAME_D_Mount_2_Job(0),Shrine of the Thunderblade,
eMAP_NAME_D_Mount_3(2),Amphitheatre,
eMAP_NAME_D_Mount_3(3),Everhold Tunnels,
eMAP_NAME_D_Mount_3(4),The Gate of Finis,
eMAP_NAME_D_Mount_3_Job(0),Shrine of the Runeblade,
eMAP_NAME_T_Desert_L(0),Marsalim,
eMAP_NAME_T_Desert_M(0),Sunshade,
eMAP_NAME_T_Desert_S(0),Wellspring,
eMAP_NAME_F_Desert_1(2),Southern Sunshade Sands,
eMAP_NAME_F_Desert_1(3),Eastern Sunshade Sands,
eMAP_NAME_F_Desert_2(2),Western Wellspring Sands,
eMAP_NAME_F_Desert_2(3),Southern Wellspring Sands,
eMAP_NAME_F_Desert_2(4),Northern Wellspring Sands,
eMAP_NAME_F_Desert_2(5),Eastern Wellspring Sands,
eMAP_NAME_F_Desert_3(2),Grimsand Road,
eMAP_NAME_F_Desert_3(3),Eastern Marsalim Sands,
eMAP_NAME_D_Desert_1(2),Sunshade Catacombs,
eMAP_NAME_D_Desert_1(3),Whistling Cavern,
eMAP_NAME_D_Desert_2(2),Lizardmen's Den,
eMAP_NAME_D_Desert_2(3),Black Market,
eMAP_NAME_D_Desert_2(4),Quicksand Caves,
eMAP_NAME_D_Desert_2_Job(0),Shrine of the Lady of Grace,
eMAP_NAME_D_Desert_3(2),Grimsand Ruins,
eMAP_NAME_D_Desert_3(3),Marsalim Catacombs,
eMAP_NAME_T_River_L(0),Saintsbridge,
eMAP_NAME_T_River_M(0),Riverford,
eMAP_NAME_T_River_S(0),Clearbrook,
eMAP_NAME_F_River_1(2),Path of Rhiyo,
eMAP_NAME_F_River_1(3),South Clearbrook Traverse,
eMAP_NAME_F_River_1(4),West Clearbrook Traverse,
eMAP_NAME_F_River_2(2),Murkwood Trail,
eMAP_NAME_F_River_2(3),East Saintsbridge Traverse,
eMAP_NAME_F_River_3(2),North Riverford Traverse,
eMAP_NAME_D_River_1(2),Cave of Rhiyo,
eMAP_NAME_D_River_1(3),Twin Falls,
eMAP_NAME_D_River_2(2),The Murkwood,
eMAP_NAME_D_River_2(3),Rivira Woods,
eMAP_NAME_D_River_2(4),Farshore,
eMAP_NAME_D_River_2_Job(0),Shrine of the Healer,
eMAP_NAME_D_River_3_1_A(0),Hidden Path,
eMAP_NAME_D_River_3_1_B(0),Lord's Manse,
eMAP_NAME_D_River_3(3),Refuge Ruins,
eMAP_NAME_D_River_3_Job(0),Shrine of the Warbringer,
eMAP_NAME_T_Cliff_L(0),Bolderfall,
eMAP_NAME_T_Cliff_M(0),Quarrycrest,
eMAP_NAME_T_Cliff_S(0),Orewell,
eMAP_NAME_F_Cliff_1(2),North Bolderfall Pass,
eMAP_NAME_F_Cliff_1(3),South Bolderfall Pass,
eMAP_NAME_F_Cliff_2(2),Road to Morlock's Manse,
eMAP_NAME_F_Cliff_2(3),South Quarrycrest Pass,
eMAP_NAME_F_Cliff_3(2),Trail to the Forest of Rubeh,
eMAP_NAME_F_Cliff_3(3),South Orewell Pass,
eMAP_NAME_D_Cliff_1(2),Ravus Manor,
eMAP_NAME_D_Cliff_1(3),Carrion Caves,
eMAP_NAME_D_Cliff_2(2),Morlock's Manse,
eMAP_NAME_D_Cliff_2(3),The Sewers,
eMAP_NAME_D_Cliff_2(4),Derelict Mine,
eMAP_NAME_D_Cliff_2_Job(0),Shrine of the Prince of Thieves,
eMAP_NAME_D_Cliff_3(2),Forest of Rubeh,
eMAP_NAME_D_Cliff_3(3),Dragonsong Fane,
eMAP_NAME_T_Forest_L(0),Victors Hollow,
eMAP_NAME_T_Forest_M(0),Duskbarrow,
eMAP_NAME_T_Forest_S(0),S'warkii,
eMAP_NAME_F_Forest_1(2),Path to the Whisperwood,
eMAP_NAME_F_Forest_1(3),West S'warkii Trail,
eMAP_NAME_F_Forest_1(4),North S'warkii Trail,
eMAP_NAME_F_Forest_2(2),Path to the Forgotten Grotto,
eMAP_NAME_F_Forest_2(3),East Victors Hollow Trail,
eMAP_NAME_F_Forest_3(2),East Duskbarrow Trail,
eMAP_NAME_D_Forest_1(2),The Whisperwood,
eMAP_NAME_D_Forest_1(3),Path of Beasts,
eMAP_NAME_D_Forest_2(2),The Forgotten Grotto,
eMAP_NAME_D_Forest_2(3),Forest of No Return,
eMAP_NAME_D_Forest_2_Job(0),Shrine of the Huntress,
eMAP_NAME_D_Forest_3(2),Ruins of Eld,
eMAP_NAME_D_Forest_3(3),Moldering Ruins,
eMAP_NAME_D_Forest_3_Job(0),Shrine of the Archmagus,
MMR_KENSHI_A_1_TITLE(0),The Battle of Hornburg,
MMR_KENSHI_A_2_TITLE(0),A Friend's Betrayal,
MMR_KENSHI_A_3_TITLE(0),Always the Same Dream,
MMR_KENSHI_A_4_TITLE(0),Keeping the Peace,
MMR_KENSHI_A_5_TITLE(0),The Headman's Behest,
MMR_KENSHI_A_6_TITLE(0),Training Day (I),
MMR_KENSHI_A_7_TITLE(0),Training Day (II),
MMR_KENSHI_A_8_TITLE(0),Someone to Protect,
MMR_KENSHI_A_9_TITLE(0),,
MMR_KENSHI_A_10_TITLE(0),Under Attack,
MMR_KENSHI_A_11_TITLE(0),Under Attack,
MMR_KENSHI_A_12_TITLE(0),Bandits Begone,
MMR_KENSHI_A_13_TITLE(0),Philip's Abduction,
MMR_KENSHI_A_14_TITLE(0),,
MMR_KENSHI_A_15_TITLE(0),Den of Villainy,
MMR_KENSHI_A_16_TITLE(0),,
MMR_KENSHI_A_17_TITLE(0),Gaston's Challenge,
MMR_KENSHI_A_18_TITLE(0),The Unbending Blade,
MMR_KENSHI_A_19_TITLE(0),Adventure Calls,
MMR_KENSHI_A_20_TITLE(0),A Fond Farewell,
MMR_KENSHI_B_1_TITLE(0),Seekers of Glory,
MMR_KENSHI_B_2_TITLE(0),To the Victor,
MMR_KENSHI_B_2A_TITLE(0),,
MMR_KENSHI_B_3_TITLE(0),A Formidable Foe (I),
MMR_KENSHI_B_4_TITLE(0),,
MMR_KENSHI_B_5_TITLE(0),A Formidable Foe (II),
MMR_KENSHI_B_6_TITLE(0),,
MMR_KENSHI_B_7_TITLE(0),Buccaneer's Bane,
MMR_KENSHI_B_8_TITLE(0),Battle with Victorino,
MMR_KENSHI_B_9_TITLE(0),Onward to Glory,
MMR_KENSHI_B_10_TITLE(0),,
MMR_KENSHI_B_11_TITLE(0),Let the Battles Begin,
MMR_KENSHI_B_12_TITLE(0),Why He Swings His Blade,
MMR_KENSHI_B_13_TITLE(0),,
MMR_KENSHI_B_14_TITLE(0),The First Battle,
MMR_KENSHI_B_15_TITLE(0),Battle with Joshua,
MMR_KENSHI_B_16_TITLE(0),An Auspicious Start,
MMR_KENSHI_B_165_TITLE(0),,
MMR_KENSHI_B_17_TITLE(0),The King Awaits,
MMR_KENSHI_B_18_TITLE(0),Archibold the Crusher,
MMR_KENSHI_B_19_TITLE(0),Onward to the Final Showdown,
MMR_KENSHI_B_195_TITLE(0),,
MMR_KENSHI_B_20_TITLE(0),The Black Knight's Resolve,
MMR_KENSHI_B_21_TITLE(0),Battle with Gustav,
MMR_KENSHI_B_22_TITLE(0),A Champion Is Crowned,
MMR_KENSHI_B_23_TITLE(0),Erhardt's Past and Present,
MMR_KENSHI_B_24_TITLE(0),Erhardt's Blade,
MMR_KENSHI_B_25_TITLE(0),Journeying On,
MMR_KENSHI_C_1_TITLE(0),Arrival in Wellspring,
MMR_KENSHI_C_2_TITLE(0),Rumors of Erhardt (I),
MMR_KENSHI_C_3_TITLE(0),Rumors of Erhardt (II),
MMR_KENSHI_C_4_TITLE(0),Rumors of Erhardt (III),
MMR_KENSHI_C_5_TITLE(0),To the Guardhouse,
MMR_KENSHI_C_6_TITLE(0),The Captain's Lament,
MMR_KENSHI_C_7_TITLE(0),,
MMR_KENSHI_C_8_TITLE(0),When Lizardmen Attack,
MMR_KENSHI_C_9_TITLE(0),"Another Battle, Another Victory",
MMR_KENSHI_C_10_TITLE(0),In Search of an Old Friend,
MMR_KENSHI_C_11_TITLE(0),The Twin Blades of Hornburg,
MMR_KENSHI_C_12_TITLE(0),The Lizard King,
MMR_KENSHI_C_13_TITLE(0),Paying Respects,
MMR_KENSHI_C_14_TITLE(0),Battle with a True Rival,
MMR_KENSHI_C_15_TITLE(0),Werner's Villainy,
MMR_KENSHI_C_16_TITLE(0),To Journey's End,
MMR_KENSHI_D_1_TITLE(0),Suspicious Eyes,
MMR_KENSHI_D_2_TITLE(0),A Lesson to the Insubordinate,
MMR_KENSHI_D_3_TITLE(0),The Resistance,
MMR_KENSHI_D_4_TITLE(0),,
MMR_KENSHI_D_5_TITLE(0),A Display of Strength,
MMR_KENSHI_D_6_TITLE(0),The Hideout,
MMR_KENSHI_D_7_TITLE(0),,
MMR_KENSHI_D_8_TITLE(0),Strike in the Night,
MMR_KENSHI_D_9_TITLE(0),Ambushed!,
MMR_KENSHI_D_10_TITLE(0),Fight for the Future,
MMR_KENSHI_D_11_TITLE(0),A Tyrant Laid Low,
MMR_KENSHI_D_12_TITLE(0),Peace Returns,
MMR_KENSHI_D_13_TITLE(0),To Protect Those in Need,
MMR_ODORIKO_A_1_TITLE(0),The Mark of the Crow,
MMR_ODORIKO_A_2_TITLE(0),A Life of Indignity,
MMR_ODORIKO_A_3_TITLE(0),,
MMR_ODORIKO_A_4_TITLE(0),,
MMR_ODORIKO_A_5_TITLE(0),,
MMR_ODORIKO_A_6_TITLE(0),A Vow of Vengeance,
MMR_ODORIKO_A_7_TITLE(0),Behind the Scenes,
MMR_ODORIKO_A_8_TITLE(0),Father and Daughter,
MMR_ODORIKO_A_9_TITLE(0),A Harsh Lesson,
MMR_ODORIKO_A_10_TITLE(0),Yusufa's Kindness,
MMR_ODORIKO_A_11_TITLE(0),In Search of Custom,
MMR_ODORIKO_A_12_TITLE(0),Doing Her Job,
MMR_ODORIKO_A_13_TITLE(0),The Left-hand Man,
MMR_ODORIKO_A_14_TITLE(0),A Meeting in the Shadows,
MMR_ODORIKO_A_15_TITLE(0),Fight for Freedom,
MMR_ODORIKO_A_16_TITLE(0),Helgenish's Last Dance,
MMR_ODORIKO_A_17_TITLE(0),Setting Out,
MMR_ODORIKO_B_1_TITLE(0),Searching for Clues,
MMR_ODORIKO_B_2_TITLE(0),At the Tavern,
MMR_ODORIKO_B_3_TITLE(0),Reunion with Arianna,
MMR_ODORIKO_B_4_TITLE(0),Town of Hidden Pleasures,
MMR_ODORIKO_B_5_TITLE(0),,
MMR_ODORIKO_B_6_TITLE(0),A Stubborn Opponent,
MMR_ODORIKO_B_6A_TITLE(0),,
MMR_ODORIKO_B_7_TITLE(0),Convincing the Coachman,
MMR_ODORIKO_B_8_TITLE(0),,
MMR_ODORIKO_B_9_TITLE(0),,
MMR_ODORIKO_B_10_TITLE(0),,
MMR_ODORIKO_B_11_TITLE(0),,
MMR_ODORIKO_B_12_TITLE(0),House Words,
MMR_ODORIKO_B_13_TITLE(0),A Carriage Ride,
MMR_ODORIKO_B_14_TITLE(0),,
MMR_ODORIKO_B_15_TITLE(0),The Obsidian Parlor,
MMR_ODORIKO_B_16_TITLE(0),,
MMR_ODORIKO_B_17_TITLE(0),The Lap of Luxury,
MMR_ODORIKO_B_18_TITLE(0),"Rufus, the Left-hand Man",
MMR_ODORIKO_B_19_TITLE(0),Tidings from Home,
MMR_ODORIKO_B_20_TITLE(0),Journeying On,
MMR_ODORIKO_C_1_TITLE(0),Homecoming,
MMR_ODORIKO_C_2_TITLE(0),How Things Have Changed,
MMR_ODORIKO_C_3_TITLE(0),End of the Line,
MMR_ODORIKO_C_4_TITLE(0),Simeon Silvertongue,
MMR_ODORIKO_C_5_TITLE(0),Atop the Bridge,
MMR_ODORIKO_C_6_TITLE(0),Fond Memories,
MMR_ODORIKO_C_7_TITLE(0),Sing a Song for Me,
MMR_ODORIKO_C_8_TITLE(0),Reunion with Revello,
MMR_ODORIKO_C_9_TITLE(0),,
MMR_ODORIKO_C_10_TITLE(0),Revello's Home,
MMR_ODORIKO_C_11_TITLE(0),The Obsidians,
MMR_ODORIKO_C_12_TITLE(0),,
MMR_ODORIKO_C_13_TITLE(0),,
MMR_ODORIKO_C_14_TITLE(0),,
MMR_ODORIKO_C_15_TITLE(0),Firm Resolve,
MMR_ODORIKO_C_16_TITLE(0),Message from the Boss,
MMR_ODORIKO_C_17_TITLE(0),"Albus, the Right-hand Man",
MMR_ODORIKO_C_18_TITLE(0),Pulling the Strings,
MMR_ODORIKO_C_19_TITLE(0),Dream of Another Time,
MMR_ODORIKO_C_20_TITLE(0),Pain Stings Deep,
MMR_ODORIKO_C_21_TITLE(0),Journeying On,
MMR_ODORIKO_D_1_TITLE(0),The Amphitheatre,
MMR_ODORIKO_D_2_TITLE(0),The Curtain Rises,
MMR_ODORIKO_D_3_TITLE(0),Act I: An Heir Is Born,
MMR_ODORIKO_D_4_TITLE(0),,
MMR_ODORIKO_D_5_TITLE(0),,
MMR_ODORIKO_D_6_TITLE(0),Act II: The Weight of Expectations,
MMR_ODORIKO_D_7_TITLE(0),,
MMR_ODORIKO_D_8_TITLE(0),,
MMR_ODORIKO_D_9_TITLE(0),Act III: An Untimely Demise,
MMR_ODORIKO_D_10_TITLE(0),,
MMR_ODORIKO_D_11_TITLE(0),Act IV: It Must Have Been Fate,
MMR_ODORIKO_D_12_TITLE(0),,
MMR_ODORIKO_D_13_TITLE(0),Following the Script,
MMR_ODORIKO_D_14_TITLE(0),Fade to Black,
MMR_ODORIKO_D_15_TITLE(0),A Ray of Hope,
MMR_ODORIKO_D_16_TITLE(0),Dramatic Tension,
MMR_ODORIKO_D_17_TITLE(0),A Brief Aside,
MMR_ODORIKO_D_18_TITLE(0),An Unexpected Twist,
MMR_ODORIKO_D_19_TITLE(0),All's Well that Ends Well,
MMR_ODORIKO_D_20_TITLE(0),Act V: All's Well that Ends Well,
MMR_ODORIKO_D_21_TITLE(0),,
MMR_ODORIKO_D_22_TITLE(0),Epilogue,
MMR_KARIUDO_A_1_TITLE(0),Master and Apprentice,
MMR_KARIUDO_A_2_TITLE(0),A Letter from Master,
MMR_KARIUDO_A_3_TITLE(0),At the Elder's Behest,
MMR_KARIUDO_A_4_TITLE(0),The Ways of the Hunt (I),
MMR_KARIUDO_A_5_TITLE(0),,
MMR_KARIUDO_A_6_TITLE(0),The Ways of the Hunt (II),
MMR_KARIUDO_A_7_TITLE(0),The Elder's Summons,
MMR_KARIUDO_A_8_TITLE(0),An Urgent Request,
MMR_KARIUDO_A_9_TITLE(0),Plagued by a Beast,
MMR_KARIUDO_A_10_TITLE(0),Wanton Slaughter,
MMR_KARIUDO_A_11_TITLE(0),,
MMR_KARIUDO_A_12_TITLE(0),A Fearsome Foe,
MMR_KARIUDO_A_13_TITLE(0),To Whence They Came,
MMR_KARIUDO_A_14_TITLE(0),A Death Knell,
MMR_KARIUDO_A_15_TITLE(0),Return of an Old Friend,
MMR_KARIUDO_A_16_TITLE(0),Setting Out,
MMR_KARIUDO_B_1_TITLE(0),Chasing Master's Footprints,
MMR_KARIUDO_B_2_TITLE(0),A Tale from the Tavern,
MMR_KARIUDO_B_3_TITLE(0),Catching the Scent,
MMR_KARIUDO_B_4_TITLE(0),Unwanted Advances,
MMR_KARIUDO_B_5_TITLE(0),Averted Advances,
MMR_KARIUDO_B_6_TITLE(0),Meeting Natalia,
MMR_KARIUDO_B_7_TITLE(0),On the Trail,
MMR_KARIUDO_B_8_TITLE(0),Master's Words,
MMR_KARIUDO_B_9_TITLE(0),Linde's Discovery,
MMR_KARIUDO_B_10_TITLE(0),,
MMR_KARIUDO_B_11_TITLE(0),Lord of the Forest,
MMR_KARIUDO_B_12_TITLE(0),The Statue and the Letter,
MMR_KARIUDO_B_13_TITLE(0),,
MMR_KARIUDO_B_14_TITLE(0),Unwavering Resolve,
MMR_KARIUDO_B_15_TITLE(0),H'aanit and Eliza,
MMR_KARIUDO_B_16_TITLE(0),The Journey Goes On,
MMR_KARIUDO_C_1_TITLE(0),The Soothsayer,
MMR_KARIUDO_C_2_TITLE(0),Alaic the Stubborn,
MMR_KARIUDO_C_3_TITLE(0),,
MMR_KARIUDO_C_4_TITLE(0),Susanna the Seeress,
MMR_KARIUDO_C_5_TITLE(0),Herb-of-grace,
MMR_KARIUDO_C_6_TITLE(0),The Whitewood,
MMR_KARIUDO_C_7_TITLE(0),The Dragon Roars,
MMR_KARIUDO_C_8_TITLE(0),Master's Tall Tale,
MMR_KARIUDO_C_9_TITLE(0),King of Beasts,
MMR_KARIUDO_C_10_TITLE(0),The Dragonslayer,
MMR_KARIUDO_C_11_TITLE(0),Alaic's True Weakness,
MMR_KARIUDO_C_12_TITLE(0),H'aanit Tells Her Tale,
MMR_KARIUDO_C_13_TITLE(0),The Journey Continues,
MMR_KARIUDO_D_1_TITLE(0),Unfamiliar Lands,
MMR_KARIUDO_D_2_TITLE(0),,
MMR_KARIUDO_D_3_TITLE(0),The Knights Ardante,
MMR_KARIUDO_D_4_TITLE(0),The Lost Regiment,
MMR_KARIUDO_D_5_TITLE(0),,
MMR_KARIUDO_D_6_TITLE(0),A Necessary Retreat,
MMR_KARIUDO_D_7_TITLE(0),,
MMR_KARIUDO_D_8_TITLE(0),Return from the Field,
MMR_KARIUDO_D_9_TITLE(0),The Shining One,
MMR_KARIUDO_D_10_TITLE(0),A Hunter's Pride,
MMR_KARIUDO_D_10A_TITLE(0),,
MMR_KARIUDO_D_11_TITLE(0),,
MMR_KARIUDO_D_12_TITLE(0),In Her Hands,
MMR_KARIUDO_D_13_TITLE(0),Danger in the Ruins,
MMR_KARIUDO_D_14_TITLE(0),,
MMR_KARIUDO_D_15_TITLE(0),,
MMR_KARIUDO_D_16_TITLE(0),,
MMR_KARIUDO_D_17_TITLE(0),Redeye,
MMR_KARIUDO_D_18_TITLE(0),Returned to Life,
MMR_KARIUDO_D_19_TITLE(0),,
MMR_KARIUDO_D_20_TITLE(0),A Triumphant Return,
MMR_KARIUDO_D_21_TITLE(0),Apprentice and Master,
MMR_TOUZOKU_A_1_TITLE(0),Sweet Memories,
MMR_TOUZOKU_A_2_TITLE(0),Darius,
MMR_TOUZOKU_A_3_TITLE(0),Rumors of Ravus Manor,
MMR_TOUZOKU_A_3A_TITLE(0),,
MMR_TOUZOKU_A_4_TITLE(0),The Manor,
MMR_TOUZOKU_A_5_TITLE(0),Letter of Introduction,
MMR_TOUZOKU_A_6_TITLE(0),Among Thieves,
MMR_TOUZOKU_A_7_TITLE(0),Partners in Crime,
MMR_TOUZOKU_A_8_TITLE(0),,
MMR_TOUZOKU_A_9_TITLE(0),Like a Thief,
MMR_TOUZOKU_A_10_TITLE(0),,
MMR_TOUZOKU_A_11_TITLE(0),The Direct Approach,
MMR_TOUZOKU_A_12_TITLE(0),Tricks and Traps,
MMR_TOUZOKU_A_13_TITLE(0),Heathcote,
MMR_TOUZOKU_A_14_TITLE(0),The Fool's Bangle,
MMR_TOUZOKU_A_15_TITLE(0),A Tale for the Tavern,
MMR_TOUZOKU_A_16_TITLE(0),It Takes a Thief,
MMR_TOUZOKU_B_1_TITLE(0),Search for the Ruby Dragonstone,
MMR_TOUZOKU_B_2_TITLE(0),Orlick's Lab,
MMR_TOUZOKU_B_3_TITLE(0),Tavern Talk,
MMR_TOUZOKU_B_4_TITLE(0),Barham,
MMR_TOUZOKU_B_5_TITLE(0),Oasis Water,
MMR_TOUZOKU_B_5A_TITLE(0),,
MMR_TOUZOKU_B_6_TITLE(0),Wyvern Scale,
MMR_TOUZOKU_B_6A_TITLE(0),,
MMR_TOUZOKU_B_7_TITLE(0),Crystal Ore,
MMR_TOUZOKU_B_7A_TITLE(0),,
MMR_TOUZOKU_B_8_TITLE(0),Crystal Key,
MMR_TOUZOKU_B_9_TITLE(0),"Friends, Brothers, Partners",
MMR_TOUZOKU_B_10_TITLE(0),The Password,
MMR_TOUZOKU_B_11_TITLE(0),Locked Door,
MMR_TOUZOKU_B_12_TITLE(0),Orlick,
MMR_TOUZOKU_B_13_TITLE(0),The Spoils of Victory,
MMR_TOUZOKU_B_14_TITLE(0),The Next Stone,
MMR_TOUZOKU_C_1_TITLE(0),Search for the Emerald Dragonstone,
MMR_TOUZOKU_C_2_TITLE(0),A Special Drink,
MMR_TOUZOKU_C_3_TITLE(0),,
MMR_TOUZOKU_C_4_TITLE(0),,
MMR_TOUZOKU_C_5_TITLE(0),The Black Market,
MMR_TOUZOKU_C_6_TITLE(0),Two Ways In,
MMR_TOUZOKU_C_7_TITLE(0),Off to the Market,
MMR_TOUZOKU_C_8_TITLE(0),Off to the Market,
MMR_TOUZOKU_C_9_TITLE(0),Off to the Market,
MMR_TOUZOKU_C_10_TITLE(0),Stone Stolen,
MMR_TOUZOKU_C_11_TITLE(0),Stone Stolen,
MMR_TOUZOKU_C_12_TITLE(0),Reunion,
MMR_TOUZOKU_C_13_TITLE(0),Used,
MMR_TOUZOKU_C_14_TITLE(0),Betrayal,
MMR_TOUZOKU_C_14A_TITLE(0),,
MMR_TOUZOKU_C_15_TITLE(0),Pursuit,
MMR_TOUZOKU_C_16_TITLE(0),Darius's Right-hand Man,
MMR_TOUZOKU_C_17_TITLE(0),Therion's Resolve,
MMR_TOUZOKU_C_18_TITLE(0),Tying Up Loose Ends,
MMR_TOUZOKU_D_1_TITLE(0),A Thief's Paradise,
MMR_TOUZOKU_D_2_TITLE(0),A Wanted Man,
MMR_TOUZOKU_D_3_TITLE(0),Surrounded,
MMR_TOUZOKU_D_4_TITLE(0),Escape,
MMR_TOUZOKU_D_5_TITLE(0),The Value of Faith,
MMR_TOUZOKU_D_6_TITLE(0),Follow the Leader,
MMR_TOUZOKU_D_7_TITLE(0),Hidden Stairs,
MMR_TOUZOKU_D_8_TITLE(0),An Abandoned Church,
MMR_TOUZOKU_D_9_TITLE(0),,
MMR_TOUZOKU_D_10_TITLE(0),A Thief in Thief's Clothing,
MMR_TOUZOKU_D_11_TITLE(0),,
MMR_TOUZOKU_D_12_TITLE(0),Robbing a Robber,
MMR_TOUZOKU_D_13_TITLE(0),,
MMR_TOUZOKU_D_14_TITLE(0),Fooling Fools,
MMR_TOUZOKU_D_15_TITLE(0),Slacker,
MMR_TOUZOKU_D_16_TITLE(0),A Genuine Phony,
MMR_TOUZOKU_D_17_TITLE(0),A Reason for Fighting,
MMR_TOUZOKU_D_18_TITLE(0),,
MMR_TOUZOKU_D_19_TITLE(0),,
MMR_TOUZOKU_D_20_TITLE(0),,
MMR_TOUZOKU_D_21_TITLE(0),"Farewell, Partner",
MMR_TOUZOKU_D_22_TITLE(0),Alone,
MMR_TOUZOKU_D_23_TITLE(0),The Dragonstones,
MMR_TOUZOKU_D_24_TITLE(0),A Wanderer's Life,
MMR_SHINKAN_A_1_TITLE(0),The Kindling,
MMR_SHINKAN_A_2_TITLE(0),The Sacred Flame,
MMR_SHINKAN_A_3_TITLE(0),Archbishop Josef,
MMR_SHINKAN_A_4_TITLE(0),Guiding the Wayward,
MMR_SHINKAN_A_5_TITLE(0),A Mother Found,
MMR_SHINKAN_A_6_TITLE(0),,
MMR_SHINKAN_A_7_TITLE(0),,
MMR_SHINKAN_A_8_TITLE(0),Meeting Mattias,
MMR_SHINKAN_A_9_TITLE(0),The Ailing Archbishop,
MMR_SHINKAN_A_10_TITLE(0),,
MMR_SHINKAN_A_11_TITLE(0),Lianna's Lament,
MMR_SHINKAN_A_12_TITLE(0),Phili and Anna,
MMR_SHINKAN_A_13_TITLE(0),Ophilia's Melancholy,
MMR_SHINKAN_A_14_TITLE(0),A Place to Remember,
MMR_SHINKAN_A_15_TITLE(0),The Cave of Origin,
MMR_SHINKAN_A_16_TITLE(0),,
MMR_SHINKAN_A_17_TITLE(0),,
MMR_SHINKAN_A_18_TITLE(0),,
MMR_SHINKAN_A_19_TITLE(0),Guardian of the First Flame,
MMR_SHINKAN_A_20_TITLE(0),The Flamebearer,
MMR_SHINKAN_A_21_TITLE(0),Ophilia's Resolve,
MMR_SHINKAN_A_22_TITLE(0),The Archbishop's Words,
MMR_SHINKAN_A_23_TITLE(0),Setting Out,
MMR_SHINKAN_B_1_TITLE(0),Making the Pilgrimage,
MMR_SHINKAN_B_2_TITLE(0),The Cathedral of Saintsbridge,
MMR_SHINKAN_B_3_TITLE(0),Performing the Kindling,
MMR_SHINKAN_B_4_TITLE(0),A Tour of Town,
MMR_SHINKAN_B_5_TITLE(0),The Bully and the Bullied,
MMR_SHINKAN_B_6_TITLE(0),The Missing Brooch,
MMR_SHINKAN_B_7_TITLE(0),,
MMR_SHINKAN_B_8_TITLE(0),A Child's Pain,
MMR_SHINKAN_B_9_TITLE(0),A Short Stroll,
MMR_SHINKAN_B_10_TITLE(0),A True Friend,
MMR_SHINKAN_B_11_TITLE(0),,
MMR_SHINKAN_B_12_TITLE(0),The Meaning of Kindness,
MMR_SHINKAN_B_13_TITLE(0),Whither Emil?,
MMR_SHINKAN_B_14_TITLE(0),Dangers of the Forest,
MMR_SHINKAN_B_15_TITLE(0),A Keepsake Found,
MMR_SHINKAN_B_16_TITLE(0),Friends Once More,
MMR_SHINKAN_B_17_TITLE(0),A Gentle Flame,
MMR_SHINKAN_B_18_TITLE(0),Journeying On,
MMR_SHINKAN_C_1_TITLE(0),"Meeting Mattias, Redux",
MMR_SHINKAN_C_2_TITLE(0),Bishop Donovan,
MMR_SHINKAN_C_3_TITLE(0),In Search of a Child,
MMR_SHINKAN_C_4_TITLE(0),A Letter,
MMR_SHINKAN_C_5_TITLE(0),,
MMR_SHINKAN_C_6_TITLE(0),Guiding a Boy,
MMR_SHINKAN_C_7_TITLE(0),A Father's Dilemma,
MMR_SHINKAN_C_8_TITLE(0),,
MMR_SHINKAN_C_9_TITLE(0),Investigating the Threat,
MMR_SHINKAN_C_10_TITLE(0),True Belief,
MMR_SHINKAN_C_11_TITLE(0),,
MMR_SHINKAN_C_12_TITLE(0),Suspicious Persons,
MMR_SHINKAN_C_13_TITLE(0),The Savior,
MMR_SHINKAN_C_14_TITLE(0),An Irreplaceable Treasure,
MMR_SHINKAN_C_15_TITLE(0),,
MMR_SHINKAN_C_16_TITLE(0),Performing the Kindling,
MMR_SHINKAN_C_17_TITLE(0),Burning Strong,
MMR_SHINKAN_C_18_TITLE(0),An Uncomfortable Reunion,
MMR_SHINKAN_C_19_TITLE(0),Tragic Tidings,
MMR_SHINKAN_C_20_TITLE(0),,
MMR_SHINKAN_C_21_TITLE(0),In Search of the Savior,
MMR_SHINKAN_C_22_TITLE(0),,
MMR_SHINKAN_D_1_TITLE(0),Unsettling Environs,
MMR_SHINKAN_D_2_TITLE(0),A Mother's Plea,
MMR_SHINKAN_D_3_TITLE(0),It's a Trap!,
MMR_SHINKAN_D_4_TITLE(0),The Savior Revealed,
MMR_SHINKAN_D_4A_TITLE(0),,
